t,x,tf,ts
0.37299687,0.28,1.2486501,1.0886348
0.37360314,0.001,3.989203,1.9411066
0.7415375,0.613,1.4445599,1.2707323
0.049628124,0.469,1.0000994,1.0001795
0.47830936,0.57,1.0281079,1.0131294
0.7203719,0.254,2.9015012,2.4127512
0.64428437,0.057,3.7278335,2.9240093
0.0968125,0.751,1.0001919,1.0001128
0.12051875,0.192,0.99980116,0.9999162
0.06650312,0.269,1.0001469,1.0001099
0.86122185,0.1,3.7014625,3.2423038
0.7788219,0.674,1.374259,1.2278764
0.44999063,0.296,1.6312068,1.2926182
0.89391565,0.104,3.7087421,3.2801604
0.253375,0.962,1.000233,1.0002707
0.08008125,0.641,1.0001453,1.0001527
0.8950125,0.988,1.1115433,1.0808792
0.75477815,0.936,1.0351007,1.020939
0.026915625,0.33,1.0002025,1.0001022
0.45556563,0.804,1.0000165,1.0000837
0.5402656,0.47,1.2975689,1.1520308
0.09565625,0.176,0.99989784,1.0000055
0.4919375,0.161,2.8205848,2.0256827
0.361925,0.453,1.0025752,1.0012648
0.89280623,0.523,2.1471395,1.8347006
0.31234688,0.078,2.6034207,1.3391095
0.8854687,0.878,1.1908447,1.1207104
0.63413125,0.135,3.3280973,2.657421
0.23309687,0.687,1.0002365,1.0002666
0.5098031,0.003,3.9792624,2.5903504
0.21289375,0.017,1.0008185,0.9994602
0.70719373,0.573,1.4718193,1.2841961
0.71891874,0.676,1.2494165,1.1423078
0.90867186,0.678,1.6520832,1.4420582
0.69467187,0.978,1.0091205,1.0058277
0.8719781,0.196,3.396015,2.984974
0.45331874,0.212,2.2402897,1.6129736
0.9212125,0.46,2.4638145,2.1181264
0.38415313,0.092,3.0024514,1.7731886
0.5318375,0.842,1.000904,1.0002558
0.54620624,0.513,1.2074139,1.1044061
0.8719781,0.565,1.9361615,1.6567341
0.70425314,0.311,2.5784552,2.1227353
0.6792656,0.726,1.1136593,1.0598509
0.10925,0.729,1.000192,1.0001388
0.6444156,0.502,1.5200787,1.3046734
0.421375,0.478,1.027309,1.0120041
0.5768469,0.304,2.1945524,1.7302936
0.21696563,0.605,1.0002444,1.0002205
0.455175,0.142,2.8322988,1.9402755
0.71895313,0.52,1.6812098,1.4303411
0.38542813,0.523,1.0016348,1.0009751
0.0290875,0.775,1.0001299,0.99999213
0.7568156,0.482,1.9417793,1.6326903
0.23415,0.755,1.0002291,1.0002717
0.076578125,0.121,0.9998379,1.0000038
0.70479375,0.152,3.3530085,2.7837358
0.91391563,0.474,2.3912005,2.051164
0.239975,0.78,1.0002161,1.0002805
0.9388875,0.851,1.3071865,1.2015336
0.232125,0.686,1.0002385,1.0002646
0.8205906,0.934,1.0756732,1.0478957
0.6356125,0.399,1.9153032,1.5695548
0.34962812,0.819,1.0001018,1.0002209
0.546525,0.9,1.0004566,0.99995637
0.65664065,0.128,3.3975086,2.7465346
0.7078813,0.723,1.155547,1.0849953
0.80000937,0.472,2.107104,1.7761838
0.4937375,0.602,1.0246255,1.0116346
0.8101406,0.034,3.8882039,3.2802444
0.26226562,0.972,1.000236,1.0002667
0.07669062,0.509,1.0001252,1.0001864
0.0622875,0.284,1.000163,1.0001192
0.23023437,0.023,1.0107107,1.0004451
0.3370219,0.108,2.4356728,1.4039603
0.855975,0.584,1.8273394,1.5676479
0.9035562,0.303,3.049131,2.6639082
0.9428969,0.368,2.8708348,2.5057375
0.13565938,0.483,1.0001004,1.0001197
0.27269062,0.652,1.000186,1.0003067
0.69786876,0.509,1.6586716,1.4096762
0.14806563,0.761,1.0002261,1.0001711
0.68514687,0.484,1.7144487,1.4454321
0.8719562,0.453,2.3750036,2.0244424
0.94579375,0.502,2.3560846,2.0285697
0.21648125,0.471,1.0000777,1.0001397
0.23239063,0.044,1.0044812,1.0001582
0.48735937,0.152,2.8730054,2.046591
0.822625,0.59,1.7210709,1.4802635
0.52141565,0.327,1.8223926,1.446435
0.94499373,0.966,1.1722226,1.1242635
0.54322815,1.0,0.99992883,0.9996738
0.34545624,0.709,0.99995613,1.0001358
0.06221875,0.103,0.999843,0.9999968
0.7132406,0.075,3.6946678,3.040008
0.33712813,0.058,3.1809316,1.5941807
0.15595937,0.474,1.000108,1.0000968
0.17886563,0.896,1.0002366,1.0001959
0.6675938,0.444,1.8220791,1.5159864
0.5015531,0.655,1.0122013,1.0058645
0.5952156,0.939,1.0011475,1.0002849
0.31109688,0.016,3.727498,1.4968885
0.5184875,0.532,1.1138455,1.0545568
0.48228437,0.791,1.0003021,1.0001756
0.21579374,0.109,0.99969864,0.99958074
0.8016406,0.307,2.8368566,2.4105263
0.3779719,0.732,0.9998956,1.0001184
0.6890344,0.384,2.1696606,1.783162
0.5624094,0.583,1.1198092,1.0595517
0.87332815,0.858,1.2009342,1.1250278
0.44822812,0.405,1.179996,1.0792252
0.84866875,0.835,1.1990535,1.1209378
0.39416876,0.423,1.0316948,1.0130517
0.0908,0.895,1.0002682,1.0000291
0.80569375,0.978,1.0485938,1.0334177
0.9563,0.917,1.234166,1.1602175
0.4036625,0.933,0.9999397,1.000148
0.7854656,0.073,3.7466598,3.180478
0.6752812,0.085,3.6216607,2.9305396
0.71671563,0.586,1.4585161,1.2767292
0.36767814,0.112,2.6649916,1.5871897
0.17639375,0.444,1.0000987,1.0000702
0.27478126,0.861,1.0001839,1.000306
0.85007185,0.303,2.9526448,2.5448375
0.813925,0.923,1.0771362,1.047611
0.33332813,0.145,1.8913093,1.2447169
0.56900626,0.504,1.2890487,1.1516182
0.47401875,0.514,1.0627549,1.0286659
0.9592375,0.904,1.2553159,1.1731954
0.68308127,0.172,3.2244778,2.650405
0.9350906,0.833,1.3331017,1.2179137
0.5673594,0.823,1.0042608,1.0017385
0.78330624,0.478,2.035096,1.7133822
0.173475,0.411,1.0000414,1.0000339
0.059334375,0.269,1.0001681,1.0001087
0.3599875,0.782,1.0000153,1.0001612
0.61525935,0.212,2.86477,2.2718701
0.3445625,0.721,0.99998105,1.0001489
0.44384688,0.726,1.0001806,1.0002571
0.7747,0.831,1.1143935,1.0641283
0.9071375,0.149,3.584139,3.1868675
0.061953124,0.32,1.0001636,1.0001404
0.232325,0.23,0.99973214,0.999856
0.17390312,0.437,1.0000842,1.0000618
0.21836875,0.379,0.99989223,1.0000371
0.79826874,0.252,3.0690727,2.6236463
0.52318126,0.531,1.1240903,1.0598632
0.47618437,0.721,1.0012617,1.0007063
0.5834187,0.033,3.8163476,2.8049898
0.8104594,0.196,3.3175337,2.864217
0.005853125,0.224,1.000322,0.9999877
0.41048437,0.856,0.9999738,1.0000905
0.63804376,0.119,3.4163594,2.7275882
0.44812813,0.668,1.0011945,1.0007623
0.79978126,0.697,1.3648059,1.2236671
0.37678126,0.291,1.2269385,1.0822635
0.21777187,0.538,1.0001773,1.000191
0.9511719,0.468,2.499943,2.1593394
0.42608437,0.382,1.1632767,1.0686657
0.5045125,0.32,1.7812307,1.4108089
0.70444685,0.127,3.4646125,2.8709075
0.5420719,0.899,1.0003911,0.9999358
0.04351875,0.285,1.0002074,1.0001042
0.8821375,0.136,3.6042755,3.184172
0.5187375,0.367,1.6030493,1.3163193
0.29852188,0.075,2.4250438,1.2421776
0.95395315,0.873,1.2939452,1.1957146
0.7682344,0.322,2.6920528,2.2607665
0.02825,0.27,1.0002494,1.0000685
0.00609375,0.584,0.99991477,1.0000901
0.56386876,0.671,1.0411018,1.0197332
0.6863375,0.537,1.5269544,1.3174598
0.8126406,0.0,4.000131,3.3021865
0.7424625,0.764,1.1501889,1.0833907
0.6904719,0.306,2.5649414,2.1018898
0.53365624,0.154,3.0028224,2.2342963
0.45075938,0.058,3.5274677,2.2532663
0.7621094,0.875,1.0683188,1.0378027
0.039896876,0.265,1.000221,1.0000861
0.3953125,0.667,1.0000091,1.0002421
0.62855315,0.938,1.0032246,1.0014377
0.27529687,0.327,1.0000305,0.9998641
0.94409686,0.427,2.6445246,2.29071
0.8896656,0.864,1.2146847,1.1356804
0.8446375,0.554,1.9057829,1.6267414
0.6085,0.973,1.0009189,1.0003021
0.5298344,0.44,1.3550813,1.1813602
0.30975625,0.067,2.770689,1.3566544
0.2795281,0.869,1.0001836,1.0003052
0.9484031,0.174,3.543842,3.178258
0.43435,0.521,1.0180558,1.0083048
0.91994685,0.509,2.268036,1.9447771
0.70019686,0.658,1.2479722,1.1400915
0.7680625,0.981,1.0299002,1.0202955
0.7986875,0.288,2.9141986,2.4800706
0.75614065,0.096,3.6430273,3.07396
0.10804062,0.064,0.9994948,0.9999005
0.066425,0.43,1.0001307,1.0001829
0.80043125,0.675,1.4182581,1.259865
0.3419406,0.477,1.0003148,1.0002949
0.88493127,0.11,3.6856437,3.2538428
0.64739686,0.957,1.003952,1.0020769
0.22150312,0.143,0.99961877,0.9997054
0.3445875,0.761,1.0000522,1.00019
0.6440719,0.153,3.2513323,2.6161423
0.21796875,0.312,0.99977136,0.9999305
0.023915624,0.403,1.0001156,1.0001289
0.20437187,0.447,1.000082,1.0001013
0.8232875,0.144,3.5261612,3.0628076
0.2189,0.429,0.99998856,1.0001009
0.03965625,0.575,1.0000482,1.0001489
0.29829374,0.65,1.0001217,1.000233
0.5761375,0.222,2.6902022,2.0871089
0.46360624,0.397,1.254731,1.1162099
0.83580625,0.893,1.1186781,1.0722913
0.47680625,0.114,3.1348648,2.1676774
0.27929062,0.053,2.4525146,1.1504996
0.43315,0.681,1.0003766,1.0003861
0.52682185,0.478,1.2367274,1.1176354
0.28631875,0.703,1.000192,1.0003161
0.46970937,0.733,1.0006952,1.0004432
0.2727219,0.138,1.0723131,1.0091724
0.7870219,0.175,3.3685877,2.889618
0.3779719,0.467,1.0049101,1.0023113
0.688325,0.174,3.223932,2.656664
0.1696125,0.738,1.0002502,1.0001957
0.23623438,0.042,1.0190248,1.0007119
0.0573375,0.333,1.0001677,1.0001457
0.70865,0.939,1.017161,1.0097637
0.67401874,0.569,1.3962443,1.2302291
0.57670623,0.427,1.5729692,1.3204725
0.83685625,0.523,2.0024667,1.7018828
0.8874406,0.577,1.9318476,1.6564732
0.40944374,0.587,1.0012177,1.0008168
0.72606874,0.872,1.0459282,1.0241569
0.1403625,0.609,1.0001935,1.0001752
0.08193125,0.838,1.0002325,1.0000381
0.24377812,0.161,0.9987941,0.999745
0.34795,0.504,1.0002792,1.0003015
0.76105624,0.679,1.3259844,1.1943551
0.6813375,0.504,1.6267071,1.3837885
0.8116594,0.078,3.7436976,3.2135644
0.9043469,0.028,3.9238117,3.410068
0.74328125,0.332,2.581541,2.1497731
0.85742813,0.265,3.1188455,2.7081666
0.015884375,0.926,1.0003159,0.99985003
0.30866563,0.831,1.0001781,1.0003057
0.93887186,0.055,3.8604813,3.4217505
0.9072781,0.596,1.9136856,1.6457822
0.89045,0.048,3.8661296,3.3737016
0.2440125,0.649,1.0002047,1.0002826
0.3620125,0.322,1.080899,1.028532
0.295525,0.298,1.0002472,0.9999612
0.3131,0.404,1.0001163,1.0001038
0.4887719,0.636,1.0117346,1.005672
0.9388281,0.056,3.8579264,3.4204273
0.26140624,0.243,0.9992902,0.9996763
0.88234377,0.324,2.9288483,2.537603
0.8084125,0.614,1.607257,1.3939763
0.84066564,0.867,1.1496586,1.090418
0.64129376,0.045,3.783543,2.9400005
0.08668125,0.831,1.0002276,1.0000509
0.42789063,0.311,1.424901,1.182596
0.34164375,0.712,0.99998,1.0001479
0.8776375,0.331,2.891616,2.4998696
0.49539062,0.763,1.0011237,1.0005529
0.21194687,0.733,1.0002613,1.0002387
0.176825,0.081,0.9995403,0.9995787
0.7529719,0.269,2.902836,2.4393296
0.3510375,0.758,1.0000157,1.0001662
0.3028781,0.995,1.0002171,1.0002446
0.94105315,0.308,3.0921426,2.7227745
0.89662814,0.26,3.1993337,2.808339
0.8924125,0.846,1.2446485,1.1546466
0.50973123,0.13,3.104708,2.2427888
0.936825,0.062,3.842026,3.410129
0.81829065,0.421,2.3741112,2.0054803
0.6118094,0.565,1.2516253,1.1351746
0.84972185,0.061,3.8152525,3.301693
0.27374375,0.687,1.000194,1.0003196
0.60028124,0.173,3.0525315,2.394424
0.37835312,0.985,0.9999466,1.0002179
0.8207656,0.76,1.275806,1.1669613
0.16895,0.366,0.9999585,0.9999793
0.51803124,0.487,1.1923147,1.0937322
0.15917188,0.139,0.9995589,0.9997087
0.16410625,0.192,0.9996426,0.99976
0.87153125,0.822,1.2512268,1.1562028
0.5037219,0.016,3.8893347,2.5604954
0.23917812,0.523,1.0000949,1.0002171
0.7228719,0.343,2.4724798,2.045423
0.905175,0.471,2.3824456,2.040929
0.2497625,0.399,0.9999635,1.0000324
0.7944125,0.87,1.0989028,1.0568522
0.32706875,0.012,3.8269303,1.6257846
0.88430935,0.734,1.4498155,1.2913672
0.35177812,0.17,1.8337431,1.2639035
0.8325313,0.669,1.5049767,1.3240225
0.64084065,0.737,1.0632179,1.0315075
0.5079719,0.701,1.0063918,1.0030761
0.08361875,0.475,1.0001272,1.0001823
0.895275,0.97,1.118305,1.0839026
0.7260719,0.974,1.01655,1.0107502
0.69089687,0.682,1.1890417,1.1039717
0.277675,0.165,1.0408528,1.006141
0.36188126,0.724,0.99991655,1.00012
0.8513875,0.203,3.3456144,2.9222522
0.015546875,0.731,1.0000378,1.0000088
0.36228436,0.693,0.9998932,1.0001233
0.5540375,0.777,1.006464,1.0028627
0.21520938,0.825,1.0002289,1.000248
0.5019594,0.004,3.9719362,2.5606613
0.33653438,0.656,0.9999294,1.000114
0.7229844,0.659,1.2912855,1.168801
0.6314844,0.863,1.0108621,1.0048542
0.26694062,0.345,1.0001919,0.99989855
0.8800312,0.679,1.584446,1.3876734
0.27416563,0.251,0.99907184,0.9995582
0.8364437,0.848,1.166484,1.0998752
0.45498124,0.266,1.849849,1.4076983
0.10035937,0.953,1.0002959,1.0000379
0.13535625,0.752,1.000215,1.0001595
0.64204687,0.346,2.203692,1.783481
0.6998625,0.319,2.525791,2.0757992
0.40620625,0.226,1.8189034,1.338699
0.7457719,0.101,3.615211,3.0402322
0.5472937,0.708,1.0168335,1.0079119
0.00993125,0.373,1.0001502,1.0000851
0.9021375,0.273,3.1597097,2.7720728
0.7172344,0.091,3.631613,3.0083566
0.29674375,0.686,1.0001678,1.0002824
0.86640626,0.731,1.4209749,1.2691107
0.034640625,0.125,1.0000548,0.99998736
0.35368437,0.904,1.0001067,1.0002317
0.832875,0.857,1.1517355,1.0907569
0.003746875,0.729,0.9999857,0.9999907
0.9144812,0.908,1.1910095,1.126059
0.8942031,0.207,3.3841772,2.9885595
0.24990313,0.218,0.99950576,0.9997855
0.45954064,0.144,2.833016,1.952529
0.07130312,0.12,0.9998605,1.0000064
0.92048436,0.471,2.4184878,2.0772924
0.3917,0.522,1.0024557,1.001354
0.09345,0.841,1.0002325,1.0000579
0.28016874,0.286,0.99935746,0.99968445
0.26665,0.437,1.0000569,1.0000124
0.71940935,0.321,2.570604,2.1260195
0.84323126,0.072,3.7786915,3.2735496
0.5440125,0.132,3.1746516,2.370411
0.73410314,0.144,3.4275527,2.8818092
0.3168125,0.052,3.1257963,1.46116
0.15598124,0.517,1.0001562,1.0001314
0.61030626,0.747,1.0348718,1.0166674
0.35708436,0.368,1.0217798,1.008121
0.11104375,0.679,1.0001812,1.000159
0.7924719,0.353,2.6097293,2.2005231
0.19485313,0.669,1.0002837,1.0002116
0.24723437,0.025,1.3910376,1.0049251
0.75769377,0.417,2.2252574,1.8575398
0.099840626,0.419,1.0001042,1.0001458
0.8953844,0.789,1.3498924,1.2238264
0.94032186,0.797,1.4141691,1.2736385
0.5967406,0.923,1.001672,1.0005147
0.42354688,0.838,0.9999676,1.0000687
0.03533125,0.679,1.0000653,1.0000821
0.6804375,0.442,1.8733735,1.5572087
0.8542875,0.97,1.0832851,1.0578644
0.004040625,0.129,1.0001755,0.99993414
0.20924063,0.015,1.0008283,0.99938333
0.42159063,0.98,0.9998468,1.0001459
0.001803125,0.074,0.9999317,0.999916
0.21948437,0.379,0.9998884,1.0000377
0.057609376,0.476,1.0001094,1.0001853
0.7797969,0.205,3.2360044,2.7634618
0.4213875,0.955,0.99988985,1.0001245
0.30010626,0.987,1.000217,1.0002484
0.11089063,0.024,0.99937034,0.9998788
0.8602469,0.953,1.0962576,1.0650399
0.95660937,0.849,1.3392687,1.2254118
0.009340625,0.808,1.0001187,0.9999276
0.56296563,0.255,2.43764,1.8880029
0.90463436,0.647,1.7372901,1.506401
0.5523844,0.241,2.4867096,1.9098036
0.008390625,0.908,1.0002818,0.99984384
0.86654687,0.268,3.1221573,2.7165127
0.081065625,0.979,1.0003226,0.99999213
0.61373436,0.553,1.2838936,1.1541194
0.24970625,0.535,1.0001032,1.0002319
0.93371564,0.015,3.961277,3.4501672
0.43904376,0.49,1.0381488,1.0169306
0.67441565,0.023,3.897563,3.0459623
0.03040625,0.279,1.0002396,1.0000786
0.4885,0.979,0.99998975,0.9998929
0.74284065,0.111,3.5729442,3.005999
0.20921563,0.459,1.0000861,1.0001186
0.0586625,0.074,0.9997356,0.9999792
0.34118438,0.755,1.0000594,1.0001955
0.44987813,0.21,2.2367043,1.60536
0.053596877,0.179,1.0001044,1.0000429
0.3814625,0.993,0.9999225,1.0002224
0.818725,0.952,1.0652325,1.042756
0.64677185,0.638,1.1837208,1.0985378
0.84022814,0.862,1.1547023,1.0933121
0.8906625,0.617,1.8011721,1.5536195
0.20961875,0.906,1.0002297,1.0002433
0.23942812,0.426,0.99995387,1.0001041
0.33994687,0.314,1.0358638,1.0118402
0.891575,0.51,2.1946344,1.8745303
0.8548625,0.688,1.5037888,1.3259884
0.46493438,0.327,1.5434972,1.2578691
0.053846873,0.154,1.0000491,1.000026
0.0819875,0.596,1.0001377,1.0001706
0.120275,0.731,1.0002,1.0001501
0.83250624,0.111,3.6471376,3.171039
0.15343438,0.974,1.0002685,1.0001503
0.47775313,0.486,1.1022123,1.0468193
0.244475,0.191,0.9993696,0.9998064
0.14289688,0.702,1.0002202,1.0001781
0.10138125,0.822,1.0002211,1.0000815
0.4769031,0.932,1.0000181,0.9999439
0.6971656,0.41,2.0725129,1.7119975
0.81004065,0.711,1.3542087,1.2175933
0.8677812,0.959,1.0993468,1.068179
0.14596875,0.806,1.0002247,1.0001569
0.458675,0.845,1.0000129,1.0000268
0.85441875,0.768,1.319105,1.1986177
0.538275,0.033,3.7932293,2.6629014
0.3169844,0.268,1.0324328,1.0090613
0.54499686,0.154,3.0333831,2.2787223
0.18351875,0.664,1.0002779,1.0002023
0.56029373,0.071,3.580824,2.649103
0.86366874,0.906,1.1351117,1.0854492
0.45656875,0.092,3.257947,2.163044
0.26247188,0.268,0.99970603,0.99976563
0.32814062,0.68,0.999998,1.0001527
0.7943594,0.95,1.0507634,1.032509
0.27769688,0.739,1.0001918,1.0003252
0.46729064,0.839,1.0000333,1.000026
0.186825,0.216,0.99967325,0.99979234
0.5673031,0.417,1.5790663,1.321124
0.07585,0.962,1.0003219,0.9999805
0.07740313,0.993,1.000328,0.9999835
0.8710344,0.048,3.860835,3.3490596
0.90690625,0.946,1.1452677,1.0998676
0.6666844,0.635,1.226438,1.1247566
0.13665,0.02,0.99942565,0.9997555
0.59040624,0.542,1.2520062,1.1332929
0.65055937,0.86,1.0164818,1.0076644
0.42350626,0.691,1.0001366,1.0002813
0.90756875,0.18,3.487901,3.0975463
0.18047188,0.834,1.0002341,1.0002
0.36932188,0.718,0.9998956,1.0001192
0.7911031,0.665,1.4227924,1.2619152
0.76780313,0.398,2.340067,1.9566026
0.5154281,0.944,1.0000336,0.9998093
0.4331875,0.116,2.9737284,1.9456483
0.545025,0.024,3.852003,2.6982563
0.2857125,0.379,1.0002044,0.99996567
0.22795625,0.057,0.99959886,0.99978626
0.09795625,0.065,0.99952865,0.99993396
0.6951906,0.921,1.016808,1.0089397
0.33683437,0.443,1.0004385,1.0003185
0.7,0.427,2.003732,1.6608598
0.608325,0.492,1.4417295,1.2479129
0.7924844,0.179,3.3599565,2.8870564
0.68475,0.95,1.0098528,1.0055978
0.32290938,0.751,1.0001371,1.0002556
0.32548437,0.973,1.000164,1.0002425
0.22775938,0.265,0.99972796,0.9998653
0.39140314,0.946,0.99995124,1.0001789
0.59605,0.582,1.183441,1.0954075
0.532025,0.608,1.0531815,1.0253973
0.1571125,0.022,0.99953127,0.99963814
0.013103125,0.96,1.0003557,0.9998296
0.73691875,0.0,4.0003104,3.1796327
0.36150938,0.766,0.9999827,1.000144
0.13187188,0.029,0.9994099,0.9997806
0.4580375,0.818,1.0000148,1.000061
0.6572156,0.909,1.0096633,1.004652
0.1890375,0.387,1.0000045,1.0000229
0.71237814,0.661,1.265918,1.1520652
0.54534686,0.794,1.0037086,1.001575
0.5050625,0.951,1.0000207,0.9998364
0.92318124,0.762,1.4605008,1.303789
0.0692125,0.065,0.99964476,0.999974
0.01089375,0.651,0.99995136,1.0000637
0.6361625,0.318,2.3325226,1.8773425
0.105025,0.128,0.9997206,0.9999437
0.203375,0.852,1.0002294,1.0002327
0.014615625,0.597,0.99995255,1.0001007
0.16480625,0.463,1.000108,1.000085
0.005946875,0.439,1.0000408,1.0000988
0.27477813,0.704,1.0001945,1.0003226
0.41202813,0.949,0.99990416,1.0001413
0.58958435,0.442,1.5595293,1.316086
0.42114374,0.91,0.99995565,1.0000935
0.73866874,0.069,3.7349408,3.1041508
0.52071565,0.532,1.1179601,1.0566965
0.8374219,0.911,1.1051152,1.0652578
0.52831876,0.397,1.5097817,1.2670217
0.44529063,0.41,1.15929,1.0696394
0.09260625,0.93,1.0002899,1.0000235
0.9544625,0.285,3.1942458,2.8309677
0.89238435,0.516,2.1732323,1.8566024
0.16331875,0.801,1.0002332,1.0001807
0.05735625,0.787,1.0001884,1.0000296
0.526475,0.16,2.941176,2.1782227
0.013153125,0.177,1.0002642,0.99997735
0.34318125,0.415,1.0019609,1.0009036
0.3077875,0.042,3.227947,1.4171902
0.4203875,0.066,3.3975332,2.0761862
0.0866625,0.451,1.0001253,1.0001757
0.5036875,0.204,2.5465198,1.8779304
0.37515,0.135,2.450463,1.5340155
0.8867813,0.665,1.6404428,1.4301428
0.62188125,0.152,3.2161295,2.5533848
0.30326876,0.946,1.0001951,1.0002674
0.76846564,0.974,1.0311933,1.0208402
0.773825,0.364,2.5120893,2.1058898
0.44096562,0.608,1.0035385,1.0019069
0.070125,0.447,1.0001281,1.0001854
0.19482812,0.044,0.9999666,0.9993078
0.29127812,0.263,1.0020003,1.0002896
0.5522125,0.377,1.6987052,1.3883387
0.90697813,0.225,3.3379598,2.9510798
0.22688125,0.071,0.9993826,0.99977064
0.14034687,0.987,1.0002778,1.0001246
0.36371875,0.014,3.8402073,1.8732758
0.2959625,0.18,1.1190175,1.0237724
0.39823124,0.321,1.2280556,1.0891104
0.18222187,0.973,1.0002582,1.000201
0.041378126,0.266,1.000217,1.0000889
0.5106656,0.387,1.4789358,1.2436718
0.37084064,0.549,1.0003495,1.000381
0.25832188,0.574,1.0001415,1.0002631
0.7766344,0.194,3.2769306,2.797738
0.76182187,0.049,3.8214362,3.1829345
0.73484373,0.001,3.9963942,3.175881
0.06312813,0.197,1.0000927,1.0000603
0.92429686,0.091,3.7609773,3.3469262
0.89475,0.302,3.0378914,2.6488476
0.06357812,0.74,1.0001634,1.0000746
0.8540813,0.877,1.1540929,1.0946727
0.7022844,0.614,1.3484023,1.203113
0.8700594,0.254,3.1815841,2.7762356
0.70910627,0.071,3.7084038,3.040564
0.41958126,0.048,3.563567,2.1264315
0.55924374,0.908,1.0006219,1.0000083
0.20638125,0.887,1.0002283,1.0002383
0.21522813,0.968,1.0002478,1.0002452
0.48415312,0.1,3.2616751,2.2581303
0.039509375,0.449,1.000093,1.0001664
0.91960627,0.772,1.4305749,1.2822746
0.68995,0.306,2.56345,2.1002815
0.6935469,0.241,2.9040644,2.3911815
0.1273,0.778,1.0002127,1.0001408
0.24078125,0.459,1.0000019,1.0001488
0.43153438,0.959,0.9998896,1.0001012
0.4819469,0.638,1.0090847,1.0044472
0.09182812,0.357,1.0001051,1.0001326
0.9076625,0.584,1.9570445,1.6808822
0.8627094,0.13,3.6080077,3.1699054
0.6858063,0.151,3.3295274,2.739123
0.4650125,0.175,2.6001952,1.8354454
0.018328125,0.07,0.99987864,0.9999421
0.21287188,0.453,1.0000603,1.0001181
0.24541563,0.513,1.000077,1.0002108
0.07332812,0.118,0.99984336,1.000004
0.5093531,0.194,2.6418045,1.9488186
0.05021875,0.286,1.0001922,1.000113
0.8800125,0.931,1.1297576,1.0857087
0.57005936,0.912,1.0008503,1.0001042
0.8174094,0.595,1.6909637,1.4568712
0.6720375,0.44,1.8542805,1.5405003
0.30847812,0.819,1.0001792,1.0003073
0.06874687,0.339,1.00015,1.0001502
0.30015936,0.992,1.0002198,1.0002465
0.36859375,0.464,1.0029494,1.0014557
0.57853436,0.062,3.6512265,2.731388
0.4875219,0.159,2.8197722,2.0150137
0.09026875,0.915,1.0002822,1.0000218
0.23427813,0.183,0.9996369,0.9998585
0.70085937,0.072,3.6986287,3.020814
0.7641969,0.569,1.6374238,1.4082928
0.79434687,0.953,1.0496377,1.032017
0.32091874,0.886,1.0001695,1.0002804
0.56775314,0.218,2.688,2.0739138
0.64732814,0.366,2.1191623,1.7232727
0.15415625,0.85,1.0002308,1.000159
0.74902815,0.578,1.5674384,1.3560923
0.79349685,0.788,1.1881714,1.1093974
0.66204685,0.132,3.3856125,2.7466187
0.27502188,0.492,1.0000536,1.0000684
0.9368906,0.326,3.0189352,2.6484272
0.7856156,0.331,2.6927366,2.2709968
0.70895,0.036,3.852291,3.1031303
0.89050937,0.982,1.1091213,1.0784979
0.12521562,0.253,0.9998807,0.99994427
0.5190844,0.885,1.0002103,0.99992144
0.1818125,0.894,1.0002358,1.0002006
0.67114687,0.668,1.1779399,1.0964402
0.45181563,0.931,0.9999715,1.0000238
0.5582844,0.841,1.0023427,1.0008531
0.0981,0.975,1.0003058,1.0000321
0.77915,0.832,1.1181202,1.0665622
0.8489875,0.463,2.2758453,1.931646
0.4084969,0.695,0.9999976,1.0002241
0.4635,0.31,1.6266224,1.2993342
0.7119625,0.885,1.0330307,1.0171396
0.7834906,0.329,2.6967502,2.2734444
0.6807906,0.419,1.9774737,1.6336615
0.815675,0.982,1.0534998,1.0372307
0.83281565,0.578,1.7886412,1.533334
0.24415626,0.792,1.0002091,1.0002862
0.10796875,0.532,1.0001335,1.0001693
0.140675,0.415,1.0000286,1.0000553
0.3736,0.487,1.0021079,1.0011373
0.29244062,0.841,1.0001785,1.0003123
0.34158126,0.92,1.0001338,1.0002463
0.39975938,0.978,0.99987817,1.0001876
0.21724063,0.59,1.0002329,1.0002154
0.5891719,0.764,1.0185039,1.0085466
0.85213125,0.897,1.1315686,1.0816802
0.25094062,0.975,1.0002419,1.0002644
0.29536876,0.926,1.0001938,1.0002817
0.06534062,0.158,1.000004,1.0000331
0.47160938,0.106,3.1837435,2.1773314
0.62830937,0.712,1.0702343,1.0350931
0.45824376,0.513,1.043472,1.019669
0.5754344,0.115,3.3417456,2.5505106
0.773875,0.23,3.1195798,2.6521287
0.19909687,0.88,1.0002301,1.0002275
0.5277875,0.75,1.0048108,1.0022063
0.22189687,0.569,1.0001998,1.0002148
0.39336875,0.309,1.2470571,1.0950208
0.66744375,0.269,2.6928496,2.1895626
0.82035935,0.883,1.1123927,1.066923
0.49364686,0.371,1.473906,1.2347503
0.9326094,0.285,3.1622458,2.789133
0.5467031,0.792,1.0040098,1.0017142
0.77935,0.506,1.9104648,1.614829
0.07008438,0.226,1.0001023,1.0000801
0.02143125,0.217,1.0002735,1.0000198
0.21965624,0.261,0.99970007,0.99983734
0.19701874,0.112,0.99964297,0.9995006
0.34666562,0.353,1.018115,1.006503
0.34060937,0.972,1.0001194,1.0002352
0.7790875,0.342,2.6266003,2.2087235
